indice_tiempo,tipo_cambio_bna_vendedor,tipo_cambio_a3500,tipo_cambio_mae,volumen_mae,tipo_cambio_implicito_en_adrs,futuro_rofex_usd1m,interes_abierto_1m,futuro_rofex_usd2m,interes_abierto_2m,futuro_rofex_usd3m,interes_abierto_3m,futuro_rofex_usd4m,interes_abierto_4m,futuro_rofex_usd5m,interes_abierto_5m,futuro_rofex_usd6m,interes_abierto_6m
2020-11-04,84.25,79.0233,79.03,114010.0,152.92022792022792,81.43,2089484.0,85.59,1494428.0,89.69,620336.0,94.03,362718.0,98.81,111587.0,104.05,41493.0
2020-11-05,84.25,79.0933,79.1,174400.0,152.92553191489364,81.28,2112194.0,85.1,1513979.0,89.2,603101.0,93.51,367713.0,98.55,120398.0,103.5,42240.0
2020-11-06,84.25,79.0933,79.1,,151.4454664914586,81.28,2112154.0,85.1,1513979.0,89.2,603101.0,93.51,367713.0,98.55,120398.0,103.5,42240.0
2020-11-07,84.25,79.0933,79.1,,151.4454664914586,81.28,2112154.0,85.1,1513979.0,89.2,603101.0,93.51,367713.0,98.55,120398.0,103.5,42240.0
2020-11-08,84.25,79.0933,79.1,,151.4454664914586,81.28,2112154.0,85.1,1513979.0,89.2,603101.0,93.51,367713.0,98.55,120398.0,103.5,42240.0
2020-11-09,84.25,79.3433,79.35,142950.0,151.1742892459827,81.28,2090644.0,84.9,1508340.0,88.91,608169.0,93.15,367529.0,97.95,124772.0,103.4,45062.0
2020-11-10,84.75,79.425,79.43,97550.0,146.30681818181816,81.24,2087256.0,84.7,1521370.0,88.82,610904.0,93.0,368700.0,97.96,134758.0,103.15,82650.0
2020-11-11,84.75,79.4783,79.43,,151.4457831325301,81.25,2082907.0,84.85,1523734.0,89.29,620535.0,93.6,372826.0,99.1,136860.0,104.3,84590.0
2020-11-12,85.0,79.575,79.56,167500.0,150.56890012642225,81.23,2043839.0,84.85,1567719.0,89.46,667343.0,94.04,402563.0,99.85,142847.0,105.5,87600.0
2020-11-13,85.0,79.7283,79.75,171400.0,145.9443099273608,81.25,2056573.0,85.29,1577323.0,89.85,680931.0,94.65,415465.0,100.67,143034.0,106.97,86415.0
2020-11-14,85.0,79.7283,79.75,,145.9443099273608,81.25,2056573.0,85.29,1577323.0,89.85,680931.0,94.65,415465.0,100.67,143034.0,106.97,86415.0
2020-11-15,85.0,79.7283,79.75,,145.9443099273608,81.25,2056573.0,85.29,1577323.0,89.85,680931.0,94.65,415465.0,100.67,143034.0,106.97,86415.0
2020-11-16,85.25,79.955,79.97,217750.0,147.9689366786141,81.25,2047449.0,85.7,1644424.0,90.38,696971.0,95.55,431357.0,102.1,135316.0,109.1,72546.0
2020-11-17,85.25,80.0283,80.04,83800.0,147.61904761904762,81.24,1998544.0,85.68,1670515.0,90.46,730174.0,95.55,442356.0,101.9,141092.0,108.6,68012.0
2020-11-18,85.25,80.1517,80.15,122050.0,151.4041514041514,81.22,1984778.0,85.5,1678235.0,90.4,764190.0,95.35,440345.0,101.65,146531.0,108.2,77871.0
2020-11-19,85.5,80.2717,80.28,153900.0,150.0,81.23,1979038.0,85.57,1696249.0,90.59,780372.0,95.55,455584.0,102.0,147613.0,109.0,78439.0
2020-11-20,85.5,80.3583,80.35,130850.0,152.89408866995075,81.23,1977474.0,85.53,1712611.0,90.63,781637.0,95.53,464401.0,101.9,147631.0,108.5,80646.0
2020-11-21,85.5,80.3583,80.35,,152.89408866995075,81.23,1977474.0,85.53,1712611.0,90.63,781637.0,95.53,464401.0,101.9,147631.0,108.5,80646.0
2020-11-22,85.5,80.3583,80.35,,152.89408866995075,81.23,1977474.0,85.53,1712611.0,90.63,781637.0,95.53,464401.0,101.9,147631.0,108.5,80646.0
2020-11-23,85.5,80.3583,80.35,,149.3983152827918,81.23,1977474.0,85.53,1712611.0,90.63,781637.0,95.53,464401.0,101.9,147631.0,108.5,80646.0
2020-11-24,85.5,80.6917,80.7,196350.0,149.4331065759637,81.22,1967650.0,85.51,1792237.0,90.67,801709.0,95.53,473174.0,101.7,150780.0,108.2,69629.0
2020-11-25,85.75,80.7917,80.79,130050.0,149.71461187214612,81.23,1864467.0,85.52,1849954.0,90.68,826486.0,95.53,491125.0,101.65,154049.0,107.7,72194.0
2020-11-26,86.0,80.8883,80.79,,150.05707762557077,81.25,1770784.0,85.5,1908198.0,90.68,836921.0,95.55,488184.0,101.65,154913.0,107.3,72351.0
2020-11-27,86.25,81.0383,81.07,119720.0,150.05512679162072,81.29,1593132.0,85.05,2028840.0,90.22,845587.0,95.0,482926.0,100.9,140913.0,106.9,59559.0
2020-11-28,86.25,81.0383,81.07,,150.05512679162072,81.29,1593132.0,85.05,2028840.0,90.22,845587.0,95.0,482926.0,100.9,140913.0,106.9,59559.0
2020-11-29,86.25,81.0383,81.07,,150.05512679162072,81.29,1593132.0,85.05,2028840.0,90.22,845587.0,95.0,482926.0,100.9,140913.0,106.9,59559.0
2020-11-30,86.5,81.2967,81.31,120100.0,151.68408826945412,81.3,1593132.0,84.73,2325868.0,89.98,892438.0,94.85,492578.0,100.55,141654.0,106.48,72337.0
2020-12-01,86.5,81.395,81.43,131150.0,149.15349887133183,84.48,2391037.0,89.83,903726.0,94.63,491250.0,100.2,146151.0,105.8,72472.0,111.4,24495.0
2020-12-02,86.5,81.475,81.49,138300.0,145.77850877192984,84.29,2462102.0,89.55,912472.0,94.34,494177.0,99.95,147180.0,105.78,70618.0,111.2,24822.0
2020-12-03,86.75,81.5617,81.56,155650.0,148.2720178372352,84.19,2473731.0,89.38,918828.0,94.03,502572.0,99.62,156477.0,105.35,91139.0,110.85,39679.0
2020-12-04,86.75,81.6517,81.65,171830.0,143.3920704845815,84.11,2526507.0,89.29,930400.0,93.87,511675.0,99.7,160500.0,105.05,91673.0,110.6,40725.0
2020-12-05,86.75,81.6517,81.65,,143.3920704845815,84.11,2526507.0,89.29,930400.0,93.87,511675.0,99.7,160500.0,105.05,91673.0,110.6,40725.0
2020-12-06,86.75,81.6517,81.65,,143.3920704845815,84.11,2526507.0,89.29,930400.0,93.87,511675.0,99.7,160500.0,105.05,91673.0,110.6,40725.0
2020-12-07,86.75,81.6517,81.65,,145.47486033519553,84.11,2526507.0,89.29,930400.0,93.87,511675.0,99.7,160500.0,105.05,91673.0,110.6,40725.0
2020-12-08,86.75,81.6517,81.65,,149.31192660550457,84.11,2526507.0,89.29,930400.0,93.87,511675.0,99.7,160500.0,105.05,91673.0,110.6,40725.0
2020-12-09,87.25,82.045,82.04,187400.0,141.9226393629124,83.98,2591908.0,89.0,950688.0,93.56,518666.0,99.4,166442.0,104.8,95897.0,110.24,45349.0
2020-12-10,87.5,82.13,82.13,141300.0,138.32622601279317,83.87,2584450.0,88.75,973007.0,93.27,541335.0,99.25,165900.0,104.35,84621.0,109.8,42617.0
2020-12-11,87.5,82.215,82.21,113130.0,143.15906562847607,83.87,2572210.0,88.5,982494.0,93.15,573283.0,99.09,187442.0,104.1,89854.0,109.1,50573.0
2020-12-12,87.5,82.215,82.21,,143.15906562847607,83.87,2572210.0,88.5,982494.0,93.15,573283.0,99.09,187442.0,104.1,89854.0,109.1,50573.0
2020-12-13,87.5,82.215,82.21,,143.15906562847607,83.87,2572210.0,88.5,982494.0,93.15,573283.0,99.09,187442.0,104.1,89854.0,109.1,50573.0
2020-12-14,87.5,82.4567,82.45,179800.0,144.211123723042,83.84,2551821.0,88.27,989402.0,92.99,583782.0,98.79,192722.0,104.0,90354.0,108.65,55623.0
2020-12-15,87.75,82.535,82.53,83800.0,141.55629139072846,83.86,2557127.0,88.03,988790.0,92.75,594651.0,98.4,199134.0,103.4,79007.0,108.25,61360.0
2020-12-16,87.75,82.6267,82.62,134800.0,140.7632743362832,83.89,2512924.0,87.85,983737.0,92.66,607713.0,98.05,209545.0,102.9,82990.0,107.65,61662.0
2020-12-17,87.75,82.7217,82.71,124850.0,142.19101123595505,83.92,2431545.0,87.8,1053458.0,92.25,610325.0,97.6,212249.0,102.46,82625.0,107.2,69906.0
2020-12-18,88.0,82.8383,82.84,92800.0,139.63344788087056,83.95,2365123.0,87.63,1110742.0,92.1,637490.0,97.25,209584.0,101.7,82704.0,106.9,71412.0
2020-12-19,88.0,82.8383,82.84,,139.63344788087056,83.95,2365123.0,87.63,1110742.0,92.1,637490.0,97.25,209584.0,101.7,82704.0,106.9,71412.0
2020-12-20,88.0,82.8383,82.84,,139.63344788087056,83.95,2365123.0,87.63,1110742.0,92.1,637490.0,97.25,209584.0,101.7,82704.0,106.9,71412.0
2020-12-21,88.25,83.1483,83.15,198300.0,141.26328217237307,83.98,2283119.0,87.64,1217060.0,92.24,653925.0,97.55,229483.0,102.3,85405.0,107.3,71508.0
2020-12-22,88.25,83.2483,83.25,234200.0,142.7810650887574,84.02,2199613.0,87.74,1373402.0,92.43,666680.0,97.97,259873.0,102.88,81373.0,107.95,84024.0
2020-12-23,88.5,83.3583,83.36,119950.0,144.53394706559266,84.05,2074562.0,87.75,1533182.0,92.55,689792.0,98.14,250926.0,103.1,81673.0,108.15,89854.0
2020-12-24,88.5,83.3583,83.36,,144.7004608294931,84.05,2074562.0,87.75,1533182.0,92.55,689792.0,98.14,250926.0,103.1,81673.0,108.15,89854.0
2020-12-25,88.5,83.3583,83.36,,144.7004608294931,84.05,2074562.0,87.75,1533182.0,92.55,689792.0,98.14,250926.0,103.1,81673.0,108.15,89854.0
2020-12-26,88.5,83.3583,83.36,,144.7004608294931,84.05,2074562.0,87.75,1533182.0,92.55,689792.0,98.14,250926.0,103.1,81673.0,108.15,89854.0
2020-12-27,88.5,83.3583,83.36,,144.7004608294931,84.05,2074562.0,87.75,1533182.0,92.55,689792.0,98.14,250926.0,103.1,81673.0,108.15,89854.0
2020-12-28,88.75,83.905,83.9,169400.0,144.52133794694348,84.12,1950551.0,87.81,1771004.0,92.55,719415.0,98.15,248265.0,103.11,81375.0,108.18,84411.0
2020-12-29,89.0,84.025,84.02,131580.0,140.6352683461117,84.13,1785538.0,87.72,2061823.0,92.26,727703.0,97.75,251001.0,102.75,84625.0,107.85,94721.0
2020-12-30,89.25,84.145,84.15,167050.0,141.61036036036035,84.14,1785538.0,87.6,2698417.0,92.15,734274.0,97.6,252092.0,102.4,92234.0,107.5,85223.0
2020-12-31,89.25,84.145,84.15,,143.8787185354691,84.14,1785538.0,87.6,2698417.0,92.15,734274.0,97.6,252092.0,102.4,92234.0,107.5,85223.0
2021-01-01,89.25,84.145,84.15,,143.8787185354691,84.14,1785538.0,87.6,2698417.0,92.15,734274.0,97.6,252092.0,102.4,92234.0,107.5,85223.0
2021-01-02,89.25,84.145,84.15,,143.8787185354691,84.14,1785538.0,87.6,2698417.0,92.15,734274.0,97.6,252092.0,102.4,92234.0,107.5,85223.0
2021-01-03,89.25,84.145,84.15,,143.8787185354691,84.14,1785538.0,87.6,2698417.0,92.15,734274.0,97.6,252092.0,102.4,92234.0,107.5,85223.0
2021-01-04,89.5,84.7033,84.7,148300.0,148.85265700483092,87.52,2701116.0,91.56,727315.0,96.75,266738.0,101.4,98887.0,106.2,86748.0,111.5,26585.0
2021-01-05,89.75,84.7967,84.81,62600.0,150.97680097680097,87.36,2704744.0,91.18,710371.0,96.15,284472.0,100.4,116688.0,104.78,96885.0,109.7,33102.0
2021-01-06,89.75,84.9033,84.91,106690.0,148.0746089049338,87.26,2707248.0,90.96,704054.0,95.72,309714.0,99.81,125431.0,104.0,111811.0,108.25,40073.0
2021-01-07,90.0,85.0,85.0,87310.0,148.91826923076923,87.47,2696322.0,91.17,701777.0,96.03,322762.0,100.35,118959.0,104.5,109317.0,108.5,40073.0
2021-01-08,90.0,85.105,85.12,100150.0,149.20924574209243,87.4,2772873.0,91.15,727799.0,95.95,309509.0,100.19,116491.0,104.34,112096.0,108.25,41822.0
2021-01-09,90.0,85.105,85.12,,149.20924574209243,87.4,2772873.0,91.15,727799.0,95.95,309509.0,100.19,116491.0,104.34,112096.0,108.25,41822.0
2021-01-10,90.0,85.105,85.12,,149.20924574209243,87.4,2772873.0,91.15,727799.0,95.95,309509.0,100.19,116491.0,104.34,112096.0,108.25,41822.0
2021-01-11,90.25,85.3783,85.37,322400.0,151.44836272040303,87.37,2825897.0,91.18,728130.0,95.9,312139.0,100.25,116725.0,104.4,110739.0,108.5,41922.0
2021-01-12,90.5,85.465,85.47,105600.0,149.7533908754624,87.29,2820562.0,91.09,756061.0,95.95,374016.0,100.33,119014.0,104.6,106316.0,108.85,40633.0
2021-01-13,90.5,85.555,85.55,166000.0,149.62962962962965,87.25,2825460.0,91.12,760992.0,96.04,404291.0,100.34,110003.0,104.7,110131.0,108.99,41530.0
2021-01-14,90.75,85.645,85.64,145040.0,146.55380894800484,87.2,2808606.0,91.1,759426.0,96.09,419933.0,100.4,114992.0,104.78,111761.0,109.19,43540.0
2021-01-15,90.75,85.735,85.74,122550.0,150.0625,87.24,2792366.0,91.13,770915.0,96.04,452335.0,100.3,116126.0,104.65,113777.0,108.8,42768.0
2021-01-16,90.75,85.735,85.74,,150.0625,87.24,2792366.0,91.13,770915.0,96.04,452335.0,100.3,116126.0,104.65,113777.0,108.8,42768.0
2021-01-17,90.75,85.735,85.74,,150.0625,87.24,2792366.0,91.13,770915.0,96.04,452335.0,100.3,116126.0,104.65,113777.0,108.8,42768.0
2021-01-18,91.0,86.0667,85.74,,148.25,87.31,2783684.0,91.35,776481.0,96.2,452177.0,100.45,123446.0,104.8,128590.0,108.75,52394.0
2021-01-19,91.25,86.1967,86.21,108460.0,150.32133676092545,87.29,2747536.0,91.04,829681.0,95.84,450681.0,99.97,124356.0,104.21,116632.0,108.5,53163.0
2021-01-20,91.25,86.32,86.35,133950.0,149.74619289340103,87.29,2706931.0,90.9,854715.0,95.61,446457.0,99.72,132680.0,103.8,122564.0,107.89,47670.0
2021-01-21,91.5,86.4283,86.43,204500.0,150.85413929040735,87.29,2634096.0,90.78,899171.0,95.42,467400.0,99.49,148200.0,103.5,130620.0,107.65,49692.0
2021-01-22,91.75,86.5467,86.57,188500.0,151.20320855614972,87.32,2614844.0,90.78,907204.0,95.31,469350.0,99.37,147646.0,103.33,132229.0,107.5,49890.0
2021-01-23,91.75,86.5467,86.57,,151.20320855614972,87.32,2614844.0,90.78,907204.0,95.31,469350.0,99.37,147646.0,103.33,132229.0,107.5,49890.0
2021-01-24,91.75,86.5467,86.57,,151.20320855614972,87.32,2614844.0,90.78,907204.0,95.31,469350.0,99.37,147646.0,103.33,132229.0,107.5,49890.0
2021-01-25,92.0,86.9117,86.9,150800.0,152.1680216802168,87.3,2600198.0,90.74,937679.0,95.22,467551.0,99.2,148713.0,103.2,151734.0,107.35,49842.0
2021-01-26,92.0,87.0217,87.02,177800.0,151.413881748072,87.29,2565782.0,90.72,1033667.0,95.15,472609.0,99.1,163123.0,103.16,177286.0,107.23,48911.0
2021-01-27,92.0,87.1233,87.11,122200.0,154.08560311284046,87.29,2391434.0,90.72,1205166.0,95.19,496137.0,99.16,191277.0,103.2,176156.0,107.5,51611.0
2021-01-28,92.0,87.2167,87.2,108600.0,154.19354838709677,87.29,2278854.0,90.7,1523285.0,95.11,523499.0,99.03,189343.0,103.05,169735.0,107.15,60710.0
2021-01-29,92.25,87.2983,87.33,144600.0,155.09383378016085,87.3,2278854.0,90.61,2157265.0,94.89,536669.0,98.8,200772.0,102.77,177305.0,106.6,60830.0
2021-01-30,92.25,87.2983,87.33,,155.09383378016085,87.3,2278854.0,90.61,2157265.0,94.89,536669.0,98.8,200772.0,102.77,177305.0,106.6,60830.0
2021-01-31,92.25,87.2983,87.33,,155.09383378016085,87.3,2278854.0,90.61,2157265.0,94.89,536669.0,98.8,200772.0,102.77,177305.0,106.6,60830.0
2021-02-01,92.5,87.605,87.6,178780.0,151.59033078880407,90.36,2247463.0,94.41,576877.0,98.26,209268.0,102.2,183584.0,106.08,61994.0,110.3,18417.0
2021-02-02,92.5,87.7033,87.7,95800.0,153.2133676092545,90.29,2288426.0,94.15,555315.0,97.95,205109.0,101.87,189070.0,105.75,63017.0,110.0,19717.0
2021-02-03,92.5,87.805,87.8,78400.0,152.12082262210797,90.26,2358027.0,94.1,568520.0,97.87,205912.0,101.74,189091.0,105.5,66777.0,109.5,19720.0
2021-02-04,92.75,87.905,87.91,120000.0,153.92768079800499,90.23,2377576.0,94.08,555645.0,97.87,222515.0,101.78,193177.0,105.5,66320.0,109.65,21720.0
2021-02-05,93.0,88.005,88.0,66000.0,152.59975816203143,90.23,2413140.0,94.09,561132.0,97.87,224236.0,101.8,203956.0,105.65,61288.0,109.75,35013.0
2021-02-06,93.0,88.005,88.0,,152.59975816203143,90.23,2413140.0,94.09,561132.0,97.87,224236.0,101.8,203956.0,105.65,61288.0,109.75,35013.0
2021-02-07,93.0,88.005,88.0,,152.59975816203143,90.23,2413140.0,94.09,561132.0,97.87,224236.0,101.8,203956.0,105.65,61288.0,109.75,35013.0
2021-02-08,93.25,88.165,88.17,190450.0,152.76774969915763,89.96,2409526.0,93.52,575439.0,96.96,236430.0,100.69,199574.0,104.4,60240.0,108.45,38021.0
2021-02-09,93.25,88.275,88.26,115100.0,153.50665054413543,89.94,2420427.0,93.4,583401.0,96.5,234823.0,99.9,200310.0,103.15,61055.0,106.56,40533.0
2021-02-10,93.25,88.355,88.36,69520.0,154.920049200492,89.91,2407029.0,93.51,583534.0,96.68,234588.0,99.95,206284.0,103.19,89230.0,106.64,40562.0
2021-02-11,93.5,88.45,88.45,302500.0,151.08433734939757,89.81,2336638.0,92.9,579585.0,95.75,234984.0,98.8,208144.0,101.75,87245.0,104.85,34872.0
2021-02-12,93.5,88.5383,88.54,132310.0,149.57729468599035,89.8,2289891.0,92.97,590114.0,95.91,256579.0,98.93,210845.0,101.9,92325.0,104.85,34872.0
2021-02-13,93.5,88.5383,88.54,,149.57729468599035,89.8,2289891.0,92.97,590114.0,95.91,256579.0,98.93,210845.0,101.9,92325.0,104.85,34872.0
2021-02-14,93.5,88.5383,88.54,,149.57729468599035,89.8,2289891.0,92.97,590114.0,95.91,256579.0,98.93,210845.0,101.9,92325.0,104.85,34872.0
2021-02-15,93.5,88.5383,88.54,,149.57729468599035,89.8,2289891.0,92.97,590114.0,95.91,256579.0,98.93,210845.0,101.9,92325.0,104.85,34872.0
2021-02-16,93.5,88.5383,88.54,,144.17927823050059,89.8,2289891.0,92.97,590114.0,95.91,256579.0,98.93,210845.0,101.9,92325.0,104.85,34872.0
2021-02-17,93.75,88.945,88.94,167240.0,146.06025492468132,89.8,2242766.0,92.85,603429.0,95.8,259572.0,98.8,214455.0,101.8,92340.0,104.6,38805.0
2021-02-18,93.75,89.045,89.06,93650.0,147.53440366972475,89.82,2210429.0,92.91,616311.0,95.9,281262.0,98.92,219341.0,101.83,97594.0,104.75,40307.0
2021-02-19,94.0,89.1567,89.14,75630.0,146.58169177288528,89.8,2184413.0,92.85,631663.0,95.75,284961.0,98.75,240312.0,101.5,96075.0,104.5,40572.0
2021-02-20,94.0,89.1567,89.14,,146.58169177288528,89.8,2184413.0,92.85,631663.0,95.75,284961.0,98.75,240312.0,101.5,96075.0,104.5,40572.0
2021-02-21,94.0,89.1567,89.14,,146.58169177288528,89.8,2184413.0,92.85,631663.0,95.75,284961.0,98.75,240312.0,101.5,96075.0,104.5,40572.0
2021-02-22,94.25,89.4383,89.43,164850.0,149.5018679950187,89.8,2138592.0,92.92,645800.0,95.85,296640.0,98.83,247374.0,101.65,93458.0,104.6,50333.0
2021-02-23,94.25,89.535,89.53,113050.0,143.27044025157232,89.81,2050986.0,92.98,728471.0,95.94,309673.0,98.95,251357.0,101.82,94263.0,104.8,49986.0
2021-02-24,94.5,89.6383,89.68,96500.0,144.85294117647058,89.84,1959687.0,93.07,782417.0,96.07,339331.0,99.19,258117.0,102.25,92703.0,105.28,59803.0
2021-02-25,94.5,89.7533,89.75,134270.0,150.84967320261438,89.82,1789005.0,93.04,1107994.0,96.11,393636.0,99.27,282666.0,102.3,85888.0,105.6,60950.0
2021-02-26,94.5,89.825,89.82,116910.0,151.20805369127515,89.82,1789005.0,93.02,1548236.0,96.08,467603.0,99.22,298782.0,102.29,82659.0,105.55,61011.0
2021-02-27,94.5,89.825,89.82,,151.20805369127515,89.82,1789005.0,93.02,1548236.0,96.08,467603.0,99.22,298782.0,102.29,82659.0,105.55,61011.0
2021-02-28,94.5,89.825,89.82,,151.20805369127515,89.82,1789005.0,93.02,1548236.0,96.08,467603.0,99.22,298782.0,102.29,82659.0,105.55,61011.0
2021-03-01,94.75,90.085,90.09,229170.0,151.91040843214756,92.8,1592235.0,95.9,468964.0,98.98,302698.0,101.9,84680.0,105.02,61105.0,108.3,82125.0
2021-03-02,95.0,90.155,90.15,152680.0,149.73924380704042,92.48,1635214.0,95.35,479929.0,98.16,303934.0,101.16,89265.0,104.0,65340.0,107.25,78405.0
2021-03-03,95.0,90.2233,90.23,174540.0,154.32692307692307,92.45,1607505.0,95.25,504686.0,98.08,302871.0,100.91,98938.0,103.66,61347.0,107.0,73406.0
2021-03-04,95.0,90.295,90.29,223890.0,153.51826792963465,92.41,1611835.0,95.15,503475.0,97.95,308876.0,100.73,101890.0,103.5,78593.0,106.51,88178.0
2021-03-05,95.0,90.365,90.37,101000.0,154.35393258426967,92.44,1610943.0,95.17,497799.0,98.04,308957.0,100.7,116042.0,103.45,80620.0,106.4,88732.0
2021-03-06,95.0,90.365,90.37,,154.35393258426967,92.44,1610943.0,95.17,497799.0,98.04,308957.0,100.7,116042.0,103.45,80620.0,106.4,88732.0
2021-03-07,95.0,90.365,90.37,,154.35393258426967,92.44,1610943.0,95.17,497799.0,98.04,308957.0,100.7,116042.0,103.45,80620.0,106.4,88732.0
2021-03-08,95.25,90.5817,90.57,124500.0,153.71669004207573,92.44,1592075.0,95.22,498206.0,98.15,308633.0,100.85,122576.0,103.6,80665.0,106.55,88991.0
2021-03-09,95.5,90.6517,90.66,116100.0,154.45062586926286,92.46,1606706.0,95.28,520137.0,98.23,310688.0,101.06,122695.0,103.8,80665.0,106.75,101283.0
2021-03-10,95.5,90.7233,90.72,65200.0,148.32258064516128,92.47,1604689.0,95.36,529672.0,98.34,310809.0,101.23,122306.0,104.1,83413.0,107.05,98420.0
2021-03-11,95.75,90.7867,90.78,160500.0,148.15521628498726,92.43,1591730.0,95.3,520736.0,98.24,305719.0,101.05,126523.0,103.9,86670.0,106.95,103935.0
2021-03-12,95.75,90.855,90.85,139890.0,150.25188916876573,92.37,1606207.0,95.21,514644.0,98.11,305553.0,100.94,136511.0,103.8,99364.0,106.85,103935.0
2021-03-13,95.75,90.855,90.85,,150.25188916876573,92.37,1606207.0,95.21,514644.0,98.11,305553.0,100.94,136511.0,103.8,99364.0,106.85,103935.0
2021-03-14,95.75,90.855,90.85,,150.25188916876573,92.37,1606207.0,95.21,514644.0,98.11,305553.0,100.94,136511.0,103.8,99364.0,106.85,103935.0
2021-03-15,96.0,91.0667,91.06,168800.0,149.87834549878343,92.31,1600530.0,95.08,520619.0,97.94,328823.0,100.81,171526.0,103.7,99425.0,106.65,108658.0
2021-03-16,96.25,91.135,91.13,167560.0,150.25,92.22,1598103.0,94.89,516133.0,97.64,345951.0,100.47,201123.0,103.4,101288.0,106.25,110602.0
